Lat, Lon, Info
48.69124, 06.96851, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.691219000000004&lng=6.9683324&fid=0x479412c05ffc8807:0x6bcaf8e58624cc41&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html> laurence.deliot@eqiom.com
48.56326, 06.11065, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.5632326&lng=6.1106148&fid=0x4794a07ab83279ed:0xfcaa3758b0ffa82f&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>
46.25447, 03.42518, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=46.2544721&lng=3.4251833&fid=0x47f131c1c336370d:0xb8effd0d9d232b68&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terre polluéeEric BUREAU	06 82 99 79 93	eric.bureau@vicat.fr
43.43671, 01.81834, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=43.436714699999996&lng=1.8183406000000006&fid=0x12aef5656f637fc1:0x115d7e323673ee65&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html> Regroupement de déchets dangereux Centre de recyclage inertesVéronique NEROCAN	05 61 81 68 22 /05 62 18 35 14	veronique.nerocan@cler-verts.fr
45.72874, 04.97527, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.728738&lng=4.9752752&fid=0x47f4c69815b76661:0xe171649ebeaffe46&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Inertes mélangés / Béton / Enrobé bitumineux / Terre non polluée	Anthony STAL	04 78 90 10 50	anthony.stal@staltp.com
46.74317, 02.94925, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=46.71811495&lng=2.9080245&fid=0x47f08b2df85d262d:0x2714d682c251ea66&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Inertes mélangés / Béton / Enrobé bitumineux / Terre non polluée	Nicolas MANSSENS  06 84 95 64 44  nicolas.manssens@colas.com
47.86537, -3.22804, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=47.865372199999996&lng=-3.228043&fid=0x481045684036c729:0xb6e38c699ce2e36f&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>déchets non dangereux			02 90 74 71 0043000 t/an
49.05879, 02.51837, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.058786&lng=2.5183739999999997&fid=0x47e63f69f306437d:0xa47b8e9637efb7cc&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDD Recyclage et ecotri    		ISDI 01 34 29 36 00
49.06609, 02.47910, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.0588&lng=2.51837&fid=0x47e63f634dc2bf57:0x55c9df4a57f24200&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDI                     		Tél : 01 34 71 20 81/ Fax : 01 34 71 21 82"
49.21151, 02.69346, ISDI                     		Tél : 01 30 29 02 00/Fax : 01 30 29 01 60"
48.92770, 02.41989, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.9695685&lng=2.4487147499999997&fid=0x47e66dfe5ddba687:0x96f89d4c78a465e3&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDD		ISDITél : 01 30 29 02 00 /Fax : 01 30 29 01 60
43.29468, 01.19935, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=43.29208455&lng=1.1990034&fid=0x12a92d24d5b24d3d:0x31838c9257a66005&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Plateforme de regroupement bois/Plateforme de regroupement DEEEDéchèterie professionnelleOlivier PONTI	05 61 97 67 37	o.ponti@corudo.fr
49.27378, 03.90846, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.2737846&lng=3.9084556999999993&fid=0x47e90a38ad9e0857:0xc39ad6ee7cc22354&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>"Déchets DangereuxDéchets Non-DangereuxDéchets Inertes"	Déchets Non-DangereuxRomain THIEBAULT	03 26 47 23 51	romain.thiebault@cotrev.fr
46.98967, 01.22097, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=46.96713989999999&lng=1.3501169500000003&fid=0x47fc9c98a844a0b3:0x8c2106d78644ea1f&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>
47.13629, 00.96006, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=47.13633360000001&lng=0.9599692000000003&fid=0x47fcc01fa9467763:0x4053dc73866fdc5b&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Capacité 15000002 47 91 28 50Gestion de déchets  proximité et d'autres déchets
46.13277, 05.28301, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=46.1192&lng=5.272760000000001&fid=0x47f3556a3262a585:0x41bdffd64af911dd&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terre Végétale	Béton / Enrobé bitumineux / Terre non polluée	Thierry DANNENMULLER 04 74 22 21 45 tltp.dannenmuller@dannenmuller.fr
51.19418, 03.46821, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=51.1939354&lng=3.4692220000000007&fid=0x47c3675eaf07571b:0xd4d179e71ecba79e&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres polluées		t+32 50 72 87 30 f: +32 50 71 75 71"	sales@debree.be
47.11088, 05.51396, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=47.1108762&lng=5.5139591999999995&fid=0x478d4cf7f42e9aa3:0xb3929b825de62330&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Dangereux/ Déchets Non-Dangereux/ Déchets Inertes03 84 82 56 19contact@sictomdole.fr
44.34687, 01.97021, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=44.346874199999995&lng=1.9702081999999999&fid=0x12ada8609e6d26db:0xad1c5762f5bacb8b&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Plateforme de regroupement déchets inertes05 65 81 16 49nancy.lacombe@groupepena.fr
48.36789, 02.84704, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.3678927&lng=2.8470443999999997&fid=0x47ef5e1c8818c8c1:0xe18790afef46d909&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>"Déchets DangereuxDéchets Non-DangereuxDéchets Inertes"	Déchets Non-DangereuxAntoine Pedilla	01 60 74 00 20	ap@depolia.com
50.69282, 03.05744, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=50.69281720000001&lng=3.0574389999999996&fid=0x47c32ba7f23e94bb:0x123458e1cf6fd582&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Sédiment 	Philippe DUCHESNE | Ingénieur d’affaires	"M Belgique : +32 478 93 48 62M France : +33 6 72 23 95 89"
50.44044, 04.55717, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=50.440439&lng=4.557169999999999&fid=0x47c22918de0ad9a3:0x174d879b920d609a&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>+32 71 25 60 41
50.70811, 04.17481, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=50.708107399999996&lng=4.1748107999999995&fid=0x47c3b617fa599c41:0xe33fa63172618cbf&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>BiocentreTraitement Physico-chimique
44.92320, -0.37150, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=44.9194656&lng=-0.37538369999999993&fid=0xd5536aa44202e89:0x4cdf4ed862e11f28&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Férailles & Métaux Papiers Cartons Plastiquebascule.izon@derichebourg.com
47.32573, 06.00521, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=47.325728999999995&lng=6.005211999999999&fid=0x47929db1fd72bed9:0x92af0591de137134&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>"Déchets Non-DangereuxDéchets Inertes"	Déchets Non-Dangereux		Mme COBOS	 03 80 26 59 40	assistante-co@bourgognerecyclage.com
43.64674, 01.42209, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=43.6467358&lng=1.4220884000000003&fid=0x12aea4c03670af13:0x219798cdc6fbee94&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets ménagers hors collecte sélective Terres polluées non valorisablesAlain VOISIN 05 63 23 15 55 a.voisin@groupe-seche.com 44 impasse de la Glacière
43.98666, 01.22978, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=43.986664399999995&lng=1.229779&fid=0x12ac09ce148d38cf:0x40a113fc0fdcd93d&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Centre de Tri des collectes sélectives Déchèterie professionnelle	Centre de Tri des Déchets des Activités Economiques	Installation de Stockage des Déchets Non Dangereux Eaux souillées aux hydrocarburesAlain VOISIN	05 63 23 15 55	a.voisin@groupe-seche.com	3525 ROUTE DE LAVILLEDIEU
50.69391, 02.38040, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=50.68985004999999&lng=2.4011110999999996&fid=0x47dcfdb2290bfce1:0x86cebd8e56efcb60&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets Dangereux / Déchets Non-Dangereux Non Inertes / Déchets Non Dangereux Inertes"	 	ANDECAVEYE Pierre Laurent	03 28 43 92 20	pl.vandecaveye@baudelet.fr
48.93216, 02.72360, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.93215569999999&lng=2.723604&fid=0x47e6195aa4ae567d:0x72438b340794bdf7&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Du lundi au vendredi : 7H30-16H30Dernier camion entrant          Terres inertes K3	Hans VANDENBERGHE 	06 20 71 14 11 /01 60 54 57 40	hvandenberghe@groupe-ect.com
48.89249, 02.58940, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.8924903&lng=2.5894000000000004&fid=0x47e611dec6f372cd:0x5881a9e60a70680&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres inertes K3        	Responsable du site : Yann Cisternino  06 03 34 00 94	Service réservation : 01 60 54 57 53 ou par mail :reservation@groupe-ect.com"
49.03109, 02.62863, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.031095500000006&lng=2.6286301&fid=0x47e63d4238f654a5:0x9275d4d237e8a491&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres Inertes (K3)- Gravats triés -Blocs 	ISDI Classe 3		Tel : 01 60 03 13 55 / 06 10 47 48 55"	dverhille@groupe-ect.com  "Fin d'exploitation 2027Nombre de camion maximum 800/jourCapacité réglementaire 3 800 000 tonnes/an"	"Demandes centralisées- Blocs /- Terres mouillées pelletables- Gravats de démolition/ -Terres inertes"
48.68636, 02.69634, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.6863959&lng=2.6961626&fid=0x47e5fdce27d7a0f7:0xa723d85708270fbf&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres Inertes (K3)- Gravats triés -Blocs 	Responsable du site :  Yann Cisternino  06 03 34 00 94	Service réservation : 01 60 54 57 53 ou par mail : reservation@groupe-ect.comDu lundi au vendredi : 7H30-16H30Dernier camion entrant
48.78364, 02.62701, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.783635&lng=2.6270127&fid=0x47e60fc2025125a1:0xee1236ae549c49f7&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres inertes (K3) Gravats triés Classe 3  Responsable du site :  Yann Cisternino  	06 03 34 00 94	Service réservation : 01 60 54 57 53 ou par mail : reservation@groupe-ect.comDu lundi au vendredi : 7H30-16H30*
48.97332, 02.08003, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.9733168&lng=2.0800319&fid=0x47e68bce31dbd7d3:0xacb20797282a509&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres inertes gravats de démolition blocs 	Tel : 01 39 11 30 67 01 60 54 57 40 /06 10 47 48 55
48.95450, 02.01994, Terres inertes gravats de démolition blocs 			dverhille@groupe-ect.com"Nombre de camion maximum 200/jourCapacité réglemntaire 344 000 tonnes"	Demandes centralisées     Fin exploitation 2021"
48.60096, 02.06778, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.6009542&lng=2.0677799&fid=0x47e42cb7f83be94f:0xb0ba65ec7aebde9d&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres inertes gravats de démolition		Tel : 01 60 81 29 86/06 10 47 48 55	dverhille@groupe-ect.com "Nombre de camion maximum 200/jourCapacité réglementaire 460 000 tonnes	Date de fin exploitation 2018Demandes centralisées
48.93356, 02.60230, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.933564&lng=2.6022986999999995&fid=0x47e6172afe2501db:0x296328e5c11a3c39&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres sulfatées"Nombre de camions maximum 70 par jour Capacité réglementaire actuelle par an 192 000 tonnes"	"Demandes centraliséesDate de fin de l'autorisation d'exploiter 2033INTERDICTION CAMION E1 ET E2"
48.93678, 02.41086, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.936778499999996&lng=2.4108568999999997&fid=0x47e66b2a5ca08a1d:0x1f14406a39426e02&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres impactées	Horaires d’ouverture :Du lundi au vendredi : 7H30-12h00 et 12h30-16h00"Terres polluées aux hydrocarbures       Responsable du site : Jérôme Malherbe /Service réservation : 01 60 54 48 97"	06 02 42 84 08pmasle@groupe-ect.com
48.96510, 02.21569, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.970580149999996&lng=2.2137770499999996&fid=0x47e666c16c67799d:0x31d434f84361f574&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDI  terres inertes gravats de démolitionCommercial : David VERHILLE	Tél: 06 10 48 48 55"Nombre de camions maximum 300 par jour /Capacité réglementaire actuelle par an 600 000 tonnes"	Demandes centralisées /Date de fin de l'autorisation d'exploiter 2029"
49.05529, 02.28874, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.0552919&lng=2.2887436&fid=0x47e642d59e7a18fb:0x8ada23badf9448cf&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDI  terres inertes gravats de démolitionINTERDICTION CAMION E1 ET E2Nombre de camions maximum 300 par jour/Capacité réglementaire actuelle par an 960 000 tonnes"	Date de fin de l'autorisation d'exploiter 2031Commercial : David VERHILLE	01 34 73 93 32 /- 06 10 47 48 55	dverhille@groupe-ect.com
49.04270, 02.47838, ISDI	Commercial : David VERHILLE	Tél: 06 10 48 48 55Site accessible aux camions de type 8x4 uniquement
43.51385, 05.36751, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=43.5138487&lng=5.367507899999999&fid=0x12c9f29dd6bafdaf:0x902619347952bdc2&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>K3+
48.96100, 02.00895, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=48.960996&lng=2.0089513&fid=0x47e68957e9a87427:0xb898fe5be8f031bf&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDI +   	Thierry VILLERIO -	Tel : 06 11 32 22 77Tél: 06 11 24 64 94"	tvillerio@sarpindustries.fr "Nombre de camions maximum 200/ jour /Capacité réglementaire actuelle par an 700 000 tonnes Date de fin de l'autorisation d'exploiter 2017
49.00425, 01.78699, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.004268599999996&lng=1.7869569000000003&fid=0x47e69518e243bf5d:0x12f7198af04e1701&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDD Fraisât amianté Déchets amiantés	ISDND - Terres polluées classes 1 - 2 et 3      	ISDIMuriel HOUAS	"Tél. : 01 30 93 50 50 - Fax : 01 30 93 52 16/(01) 34 97 25 65   (01) 34 97 25 65 "	emtaguitrancourt@sarpindustries.fr
45.98190, 05.31908, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.9818992&lng=5.3190832&fid=0x478b53ab1f2a687f:0x997bc11d100d1b6c&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Déchets inertes	Directeur Régional des opérations Auvergne Rhone Alpes  Jean-Francois Guillemin"	T 04 74 46 35 85 M 07 85 46 85 84|"	Jean-Francois.Guillemin@englobecorp.com	355 En Belle Lièvre – Rue Charles de GaulleVoir document 		Capacité de stockage total : 381 355 m³(soit 686 439 t avec d=18)Capacité de stockage annuel : Durée sollicitée : 15 an"	"25 500 m³/an en moyenne(soit 46 000 t/an avec d=18) et 40 000 m³ /an au maximum(72 000 t/an) "
44.79934, -0.56882, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=44.7993017&lng=-0.5688205&fid=0xd55271b8f0871db:0x2254f6de32d0d44&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>DEEE 07 68 78 07 12benerroua@ervabek.com
49.47027, 00.32544, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.473386999999995&lng=0.32424805000000007&fid=0x47e037141a00159b:0xdefa5987dfe9a55d&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Terres gravats verre mélange bitumeux sans goudron béton propre amiante lié déchets inertes matériaux concassés remblai			Céline Huet/Ory	02 35 20 41 62	pesage@etares-environnement.frVoir AP
44.47454, 02.74136, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=44.474536799999996&lng=2.7413624999999997&fid=0x12b28c48b2f2d777:0x8b32a079274c1f4a&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>Christian BRALEY	 05 65 44 93 24	Plateforme de regroupement déchets inertes Déchèterie professionnelle Autre type de centreantony.nakich@braley-france.com
49.20963, 06.18200, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=49.2096258&lng=6.1819958999999995&fid=0x479527533e07aac3:0xb69ecd5cb8e8d02&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9326&useragent=GoogleEarth/7.3.6.9326(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>03 87 51 48 60Déchets Dangereux		Déchets Inertes Déchets Non-Dangereuxcontact@eurogranulats.fr
45.99949, 06.13874, <!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=45.999480399999996&lng=6.1386534&fid=0x478b8628d7740265:0x39d13534b0bfda9c&hl=fr&gl=fr&client=earth-client&cv=7.3.6.9345&useragent=GoogleEarth/7.3.6.9345(Windows;Microsoft Windows (6.2.9200.0);fr;kml:2.2;client:Pro;type:default)";</script></body></html>ISDD	ISDND	ISDI04 50 08 30 20commercial@excoffierrecyclage.com
46.12007, 05.83170, Déchets Inertes mélangés / Béton / Enrobé bitumineux / Terre non polluée		04 50 56 69 00	contact@famy.fr	AVENUE DU GÉNÉRAL LECLERC - 01200 CHATILLON-EN-MICHAILLE
